date,open_btc,high_btc,low_btc,close_btc,volume_usd_btc,open_xau,high_xau,low_xau,close_xau,volume_xau
2017-05-17 00:00:00+00:00,1700.01,1840.42,1670.01,1782.99,17790.68,1236.57,1261.12,1236.39,1260.41,101591
2017-05-18 00:00:00+00:00,1782.99,1881.8,1766.33,1878.99,11915.2,1259.85,1265,1245.96,1246.56,122842
2017-05-19 00:00:00+00:00,1878.99,1969.99,1874.99,1958.0,14115.85,1246.43,1256.33,1246.43,1255.33,75658
2017-05-22 00:00:00+00:00,2017.55,2230.34,2008.75,2099.97,15312.07,1255.04,1262.48,1251.74,1260.09,60685
2017-05-23 00:00:00+00:00,2099.97,2275.0,2088.45,2264.23,14138.92,1260.32,1263.72,1249.92,1251.33,79338
2017-05-24 00:00:00+00:00,2264.23,2481.75,2264.23,2420.29,22143.08,1251.49,1258.87,1247.85,1258.33,74541
2017-05-25 00:00:00+00:00,2420.29,2760.1,2221.0,2292.53,32938.03,1258.01,1259.58,1253.77,1255.69,72024
2017-05-26 00:00:00+00:00,2292.53,2599.12,2060.0,2279.82,28125.34,1255.56,1269.39,1253.12,1266.94,71672
2017-05-29 00:00:00+00:00,2178.81,2350.0,2110.0,2292.1,12115.83,1267.29,1269.1,1264.94,1266.5,28242
2017-05-30 00:00:00+00:00,2292.1,2339.08,2160.0,2203.51,13888.0,1266.75,1270.41,1259.31,1263.1,58105
2017-05-31 00:00:00+00:00,2203.51,2334.0,2154.28,2298.01,16275.49,1262.52,1274.08,1259.51,1268.7,61766
2017-06-01 00:00:00+00:00,2298.01,2456.39,2296.81,2413.63,18392.66,1268.67,1270.24,1261.45,1265.62,60651
2017-06-02 00:00:00+00:00,2413.63,2489.0,2370.03,2488.94,12423.32,1265.68,1279.4,1258.93,1278.56,70249
2017-06-05 00:00:00+00:00,2530.27,2699.35,2525.28,2698.0,12220.09,1279.53,1283.34,1277.7,1279.43,49310
2017-06-06 00:00:00+00:00,2698.0,2933.0,2689.4,2880.74,26672.53,1280.07,1296.01,1279.58,1293.92,66589
2017-06-07 00:00:00+00:00,2880.74,2893.28,2612.5,2683.03,16961.13,1294.18,1294.37,1282.63,1286.83,69730
2017-06-08 00:00:00+00:00,2683.03,2815.0,2613.13,2806.0,13248.6,1286.59,1288.85,1271.29,1278.69,76531
2017-06-09 00:00:00+00:00,2806.0,2868.23,2780.43,2822.32,8036.31,1279.93,1280.67,1264.57,1266.6,77130
2017-06-12 00:00:00+00:00,2954.22,2980.0,2480.03,2667.06,31530.49,1266.5,1270.26,1263.51,1265.66,71986
2017-06-13 00:00:00+00:00,2667.06,2783.62,2638.62,2703.02,16035.02,1265.67,1268.87,1259.11,1266.26,58156
2017-06-14 00:00:00+00:00,2703.02,2801.0,2320.0,2450.0,29466.54,1266.44,1280.85,1257.16,1261.83,93812
2017-06-15 00:00:00+00:00,2450.0,2516.2,2120.0,2424.91,36736.98,1260.02,1266.64,1251.36,1253.91,76330
2017-06-16 00:00:00+00:00,2424.91,2540.0,2307.66,2484.68,13800.26,1254.32,1257.07,1251.76,1253.38,56148
2017-06-19 00:00:00+00:00,2516.98,2598.0,2480.96,2598.0,10563.71,1253.34,1255.58,1242.97,1243.25,57679
2017-06-20 00:00:00+00:00,2598.0,2783.0,2581.0,2740.0,15891.45,1243.86,1248.04,1241.25,1242.82,59374
2017-06-21 00:00:00+00:00,2740.0,2789.0,2611.0,2657.04,15671.82,1243.7,1247.76,1240.78,1246.08,62840
2017-06-22 00:00:00+00:00,2657.04,2740.0,2594.61,2713.48,10790.79,1246.32,1254.68,1246.08,1250.4,69114
2017-06-23 00:00:00+00:00,2713.48,2745.0,2657.46,2685.05,8229.5,1250.99,1258.8,1249.76,1256.61,51300
2017-06-26 00:00:00+00:00,2502.03,2550.03,2315.01,2421.22,22086.78,1257.36,1258.03,1236.01,1244.3,65575
2017-06-27 00:00:00+00:00,2421.22,2565.0,2291.0,2565.0,19109.29,1244.29,1253.06,1241.26,1246.8,65405
2017-06-28 00:00:00+00:00,2565.0,2593.0,2468.01,2559.9,12254.3,1247.07,1254.76,1247.02,1248.85,78582
2017-06-29 00:00:00+00:00,2559.9,2594.78,2500.31,2541.59,8115.56,1249.29,1253.11,1239.75,1245.1,84537
2017-06-30 00:00:00+00:00,2541.59,2564.58,2451.0,2465.49,8711.29,1245.86,1248.15,1239.17,1241.43,82053
2017-07-03 00:00:00+00:00,2504.37,2595.0,2472.68,2550.47,11519.81,1242.12,1242.63,1218.41,1219.46,73040
2017-07-04 00:00:00+00:00,2550.47,2639.47,2540.07,2596.12,9653.8,1221.5,1226.46,1220.53,1223.38,44915
2017-07-05 00:00:00+00:00,2596.12,2623.0,2530.1,2602.9,10880.61,1224.02,1228.76,1217.38,1226.83,69538
2017-07-06 00:00:00+00:00,2602.9,2614.0,2522.0,2600.39,8327.49,1226.91,1229.09,1222.45,1224.6,70057
2017-07-07 00:00:00+00:00,2600.39,2605.0,2475.0,2501.46,9428.99,1224.79,1228.33,1207.26,1212.2,71105
2017-07-10 00:00:00+00:00,2502.28,2527.88,2261.85,2323.45,17285.96,1213.48,1215.5,1204.81,1214.25,58142
2017-07-11 00:00:00+00:00,2323.45,2399.0,2242.62,2305.98,17576.48,1214.4,1217.35,1208.13,1217.21,58263
2017-07-12 00:00:00+00:00,2305.98,2408.84,2239.54,2388.0,12881.06,1216.7,1225.67,1213.39,1220.14,67786
2017-07-13 00:00:00+00:00,2388.0,2425.16,2312.93,2339.99,8427.81,1218.45,1224.36,1216.47,1217.5,57211
2017-07-14 00:00:00+00:00,2339.99,2357.84,2140.0,2213.37,12614.31,1217.39,1232.77,1214.73,1228.81,63232
2017-07-17 00:00:00+00:00,1917.63,2229.97,1910.57,2226.0,26427.32,1229.55,1235.95,1228.19,1233.61,51972
2017-07-18 00:00:00+00:00,2226.0,2392.0,2164.0,2303.71,25186.71,1233.94,1244.51,1232.75,1242.03,68233
2017-07-19 00:00:00+00:00,2303.71,2402.5,2223.0,2265.21,17007.92,1242.79,1243.95,1235.84,1241.13,56584
2017-07-20 00:00:00+00:00,2265.21,2938.0,2265.21,2875.03,30969.52,1241.05,1247.5,1235.23,1244.62,71861
2017-07-21 00:00:00+00:00,2875.03,2887.45,2611.39,2670.0,20713.79,1244.22,1255.63,1243.33,1254.7,68625
2017-07-24 00:00:00+00:00,2749.02,2800.0,2701.0,2759.98,10001.91,1255.3,1258.74,1251.86,1255.31,62675
2017-07-25 00:00:00+00:00,2759.98,2775.79,2450.0,2564.82,21325.75,1254.62,1257.68,1249.05,1249.71,70347
2017-07-26 00:00:00+00:00,2564.82,2608.96,2400.0,2524.99,17706.93,1249.71,1263.46,1243.69,1260.84,91151
2017-07-27 00:00:00+00:00,2524.99,2695.0,2509.63,2666.33,11825.41,1260.1,1265.17,1254.44,1258.42,102405
2017-07-28 00:00:00+00:00,2666.33,2825.0,2655.82,2777.01,14061.36,1259.16,1270.76,1257.29,1268.91,87407
2017-07-31 00:00:00+00:00,2742.37,2889.99,2680.01,2855.81,11112.43,1270.54,1271.04,1265.7,1269.37,61900
2017-08-01 00:00:00+00:00,2855.81,2929.17,2615.0,2731.0,12518.56,1269.47,1274.04,1262.57,1268.92,75688
2017-08-02 00:00:00+00:00,2731.0,2760.0,2650.0,2703.51,9478.55,1268.61,1272.75,1262.79,1266.18,67133
2017-08-03 00:00:00+00:00,2703.51,2807.44,2698.83,2793.37,7963.67,1266.13,1270.75,1256.77,1268.85,72462
2017-08-04 00:00:00+00:00,2793.37,2877.52,2765.91,2855.0,7635.81,1268.41,1270.1,1254.12,1258.73,69616
2017-08-07 00:00:00+00:00,3222.75,3430.0,3186.0,3387.55,12042.05,1257.14,1259.82,1255.69,1257.67,56695
2017-08-08 00:00:00+00:00,3387.55,3490.0,3300.0,3412.41,15829.04,1257.07,1265.12,1251.44,1260.74,70843
2017-08-09 00:00:00+00:00,3412.41,3423.1,3178.72,3342.99,14270.73,1260.91,1278.64,1260.71,1277.39,92912
2017-08-10 00:00:00+00:00,3342.99,3448.0,3311.17,3413.03,9027.65,1277.32,1287.76,1274.57,1286.25,86767
2017-08-11 00:00:00+00:00,3413.03,3705.0,3390.67,3645.06,11923.28,1286.13,1291.93,1281.23,1290.41,84718
2017-08-14 00:00:00+00:00,4053.87,4329.43,3964.96,4306.23,14210.19,1289.31,1289.43,1278.54,1281.3,71735
2017-08-15 00:00:00+00:00,4306.23,4400.0,3800.0,4155.67,25498.45,1280.97,1281.87,1267.23,1271.52,69919
2017-08-16 00:00:00+00:00,4155.67,4379.78,3926.06,4378.84,12923.26,1271.35,1283.75,1267.7,1283.08,73030
2017-08-17 00:00:00+00:00,4378.84,4480.0,4167.21,4276.5,14566.12,1283.65,1290.08,1281.74,1287.74,93880
2017-08-18 00:00:00+00:00,4276.5,4368.0,3964.96,4100.0,17329.3,1288.59,1300.74,1283.4,1284.62,102322
2017-08-21 00:00:00+00:00,4058.68,4080.0,3949.78,3987.52,9779.7,1282.99,1293.68,1280.51,1291.59,69750
2017-08-22 00:00:00+00:00,3987.52,4139.31,3600.0,4085.0,23497.56,1290.75,1292.49,1281.9,1284.96,64645
2017-08-23 00:00:00+00:00,4085.0,4248.97,4051.94,4108.12,14972.03,1284.55,1291.42,1282.72,1290.44,63937
2017-08-24 00:00:00+00:00,4108.12,4350.0,4082.57,4300.34,10779.09,1290.36,1291.1,1284.4,1286.15,69416
2017-08-25 00:00:00+00:00,4300.34,4449.98,4270.0,4355.98,9691.7,1286.06,1294.52,1276.37,1291.47,81092
2017-08-28 00:00:00+00:00,4337.68,4399.72,4169.01,4379.99,8636.26,1292.48,1312.03,1291.78,1309.61,68345
2017-08-29 00:00:00+00:00,4379.99,4649.78,4336.26,4578.82,11875.02,1314.13,1325.94,1304.97,1309.48,117617
2017-08-30 00:00:00+00:00,4578.82,4642.22,4479.0,4573.2,8593.36,1310.24,1313.68,1305.11,1308.15,81126
2017-08-31 00:00:00+00:00,4573.2,4765.21,4566.66,4734.26,8901.59,1308.4,1323.53,1298.78,1321.41,87433
2017-09-01 00:00:00+00:00,4734.26,4935.0,4671.09,4921.7,15349.9,1321.85,1328.76,1316.35,1324.59,86568
2017-09-04 00:00:00+00:00,4606.26,4613.97,4058.5,4277.0,25014.15,1335.18,1339.72,1331.73,1333.96,57399
2017-09-05 00:00:00+00:00,4277.0,4474.88,4001.93,4396.52,20870.95,1333.49,1344.25,1326.22,1339.95,103529
2017-09-06 00:00:00+00:00,4396.52,4649.23,4356.42,4605.8,16613.84,1339.61,1342.39,1331.55,1334.01,87303
2017-09-07 00:00:00+00:00,4605.8,4674.34,4475.0,4615.0,9248.08,1334.05,1349.78,1332.48,1349.31,100329
2017-09-08 00:00:00+00:00,4615.0,4679.97,4125.99,4312.0,23654.99,1348.58,1357.42,1342.71,1346.48,101482
2017-09-11 00:00:00+00:00,4226.22,4353.49,4092.4,4207.31,11154.82,1338.93,1339.96,1326.34,1327.25,82571
2017-09-12 00:00:00+00:00,4207.31,4377.65,4080.0,4172.56,13251.77,1327.45,1331.8,1322.52,1331.26,123378
2017-09-13 00:00:00+00:00,4172.56,4179.14,3720.01,3865.34,29518.25,1333.21,1334.59,1320.77,1323,89613
2017-09-14 00:00:00+00:00,3865.34,3921.74,3210.0,3227.79,41197.76,1323.07,1330.55,1315.6,1329.56,82706
2017-09-15 00:00:00+00:00,3227.79,3820.0,2977.0,3700.01,59782.68,1330.58,1334.24,1319.49,1320.29,84096
2017-09-18 00:00:00+00:00,3662.99,4122.7,3659.42,4101.6,17181.29,1318.33,1319.59,1304.56,1307.19,68185
2017-09-19 00:00:00+00:00,4101.6,4119.7,3848.35,3888.8,15251.89,1307.67,1311.6,1305.06,1310.9,69007
2017-09-20 00:00:00+00:00,3888.8,4050.0,3820.56,3874.46,11636.97,1310.63,1315.94,1295.91,1300.08,83129
2017-09-21 00:00:00+00:00,3874.46,3914.0,3573.0,3617.05,17898.73,1301.41,1301.61,1288.08,1291.22,82306
2017-09-22 00:00:00+00:00,3617.05,3761.84,3514.0,3612.18,14959.45,1291.63,1298.61,1291.2,1296.89,69251
2017-09-25 00:00:00+00:00,3664.22,3968.59,3658.39,3918.0,14928.61,1295.97,1311.88,1289.64,1310.28,89656
2017-09-26 00:00:00+00:00,3918.0,3970.0,3850.61,3888.03,9982.65,1309.55,1313.56,1292.06,1293.8,80084
2017-09-27 00:00:00+00:00,3888.03,4226.73,3870.0,4199.29,15047.14,1293.26,1296.14,1281.4,1282.16,78717
2017-09-28 00:00:00+00:00,4199.29,4270.01,4123.5,4184.84,9606.78,1283.22,1288.71,1277.65,1286.98,74134
2017-09-29 00:00:00+00:00,4184.84,4227.62,4022.02,4164.82,12152.44,1286.63,1290.25,1275.92,1279.37,70719
2017-10-02 00:00:00+00:00,4377.22,4453.0,4352.0,4391.48,8257.67,1278.95,1279.12,1269.52,1270.95,64641
2017-10-03 00:00:00+00:00,4391.48,4425.0,4218.0,4315.83,12439.78,1270.67,1274.68,1268.22,1271.54,54806
2017-10-04 00:00:00+00:00,4315.83,4343.0,4170.07,4219.53,8495.27,1271.44,1282.12,1270.44,1274.64,58284
2017-10-05 00:00:00+00:00,4219.53,4358.97,4137.96,4301.09,8403.54,1274.97,1278.92,1266.09,1267.57,53927
2017-10-06 00:00:00+00:00,4301.09,4425.0,4278.4,4362.95,8373.72,1268.72,1276.24,1260.54,1276.17,72066
2017-10-09 00:00:00+00:00,4597.98,4865.0,4541.0,4764.7,12900.31,1275.91,1285.36,1275.16,1283.94,59990
2017-10-10 00:00:00+00:00,4764.7,4909.97,4700.0,4749.29,11657.5,1283.73,1294.13,1282.02,1287.92,71848
2017-10-11 00:00:00+00:00,4749.29,4869.78,4700.0,4822.01,9847.43,1287.85,1293.42,1284.49,1291.32,70878
2017-10-12 00:00:00+00:00,4822.01,5445.0,4793.66,5445.0,19885.18,1291.53,1297.39,1289.52,1293.27,105456
2017-10-13 00:00:00+00:00,5445.0,5846.43,5380.0,5653.6,27797.47,1293.66,1303.64,1290.82,1303.3,153698
2017-10-16 00:00:00+00:00,5679.7,5807.11,5548.0,5745.72,9053.39,1303.33,1305.91,1290.31,1294.57,144860
2017-10-17 00:00:00+00:00,5745.72,5776.31,5506.78,5597.31,9087.77,1295.88,1296.11,1281.22,1285.14,157036
2017-10-18 00:00:00+00:00,5597.31,5617.75,5101.36,5582.05,18914.61,1284.93,1288.78,1276.85,1280.81,132546
2017-10-19 00:00:00+00:00,5582.05,5735.14,5512.06,5698.69,9883.68,1281.37,1290.18,1276.45,1289.36,188691
2017-10-20 00:00:00+00:00,5698.69,6074.0,5589.8,5977.29,15052.02,1289.44,1290.9,1277.83,1280.11,176638
2017-10-23 00:00:00+00:00,5969.0,6045.34,5617.75,5871.17,15257.2,1277.23,1283.13,1272.39,1281.93,151233
2017-10-24 00:00:00+00:00,5871.17,5871.17,5453.01,5523.4,17264.05,1281.54,1283.51,1273.6,1276.47,158740
2017-10-25 00:00:00+00:00,5523.4,5748.0,5366.0,5735.88,12312.35,1276.32,1279.95,1270.88,1277.36,187228
2017-10-26 00:00:00+00:00,5735.88,5988.0,5683.0,5890.0,11743.86,1277.97,1282.38,1265.6,1266.9,182397
2017-10-27 00:00:00+00:00,5890.0,5994.06,5674.06,5771.89,11878.19,1267.59,1273.66,1263.62,1273.43,181508
2017-10-30 00:00:00+00:00,6137.37,6229.77,6024.03,6119.99,9573.17,1273.28,1278.67,1268.8,1276.01,143456
2017-10-31 00:00:00+00:00,6119.99,6449.78,6072.81,6434.21,13388.29,1275.99,1278.01,1267.53,1271,140083
2017-11-01 00:00:00+00:00,6434.21,6756.36,6340.01,6741.59,12942.67,1270.32,1280.71,1267.85,1274.52,175043
2017-11-02 00:00:00+00:00,6741.59,7354.1,6700.0,7030.0,26442.64,1275.35,1283.96,1273.28,1276.15,179550
2017-11-03 00:00:00+00:00,7030.0,7500.0,6925.22,7146.82,15978.77,1277.25,1280.05,1265.37,1270.03,141849
2017-11-06 00:00:00+00:00,7372.72,7421.39,6922.07,6967.68,19290.82,1269.42,1282.79,1265.98,1281.49,153270
2017-11-07 00:00:00+00:00,6967.68,7244.69,6945.0,7130.28,11625.97,1281.09,1281.3,1271.71,1275.23,158484
2017-11-08 00:00:00+00:00,7130.28,7888.0,7080.01,7450.32,24598.0,1276.68,1287.07,1275.84,1281.16,156715
2017-11-09 00:00:00+00:00,7450.32,7490.0,7061.2,7148.0,14729.52,1281.48,1288.31,1279.82,1284.63,209480
2017-11-10 00:00:00+00:00,7148.0,7343.18,6429.44,6588.18,26492.72,1285.26,1286.93,1273.32,1275.6,170897
2017-11-13 00:00:00+00:00,5870.37,6775.75,5846.0,6525.17,27163.67,1274.95,1279.62,1274.19,1277.94,136369
2017-11-14 00:00:00+00:00,6525.17,6750.0,6466.88,6609.0,12072.05,1277.89,1283.45,1269.8,1280.32,165572
2017-11-15 00:00:00+00:00,6609.0,7350.0,6609.0,7294.0,16869.9,1279.84,1289.39,1276.57,1278.34,203828
2017-11-16 00:00:00+00:00,7294.0,7976.79,7120.85,7846.96,19272.37,1278.37,1281.67,1274.99,1278.3,159599
2017-11-17 00:00:00+00:00,7846.96,7997.0,7528.5,7674.99,17714.37,1278.52,1296.77,1278.16,1294.11,182172
2017-11-20 00:00:00+00:00,8016.58,8269.99,7900.0,8226.17,8179.46,1293.14,1294.62,1274.46,1276.65,180803
2017-11-21 00:00:00+00:00,8226.17,8354.46,7770.0,8095.23,13686.34,1277.74,1284.6,1276.18,1280.37,164875
2017-11-22 00:00:00+00:00,8095.23,8310.89,8045.76,8214.69,8078.58,1280.68,1294.52,1278.93,1291.94,164347
2017-11-23 00:00:00+00:00,8214.69,8279.76,7980.0,7989.0,7811.79,1291.58,1293.44,1286.82,1290.93,80544
2017-11-24 00:00:00+00:00,7989.0,8340.0,7876.0,8199.19,9289.99,1290.91,1293.13,1285.49,1288.27,118970
2017-11-27 00:00:00+00:00,9271.06,9721.7,9267.0,9708.07,13272.45,1288.1,1299.08,1286.62,1294.26,151753
2017-11-28 00:00:00+00:00,9708.07,9968.0,9582.25,9868.82,11214.93,1294.55,1297.28,1290.53,1293.75,149232
2017-11-29 00:00:00+00:00,9868.82,11395.0,9289.0,9824.68,29509.5,1293.42,1296.54,1281.9,1283.24,181904
2017-11-30 00:00:00+00:00,9824.68,10618.29,9000.0,9947.67,25433.46,1284.25,1285.16,1270.22,1274.7,192758
2017-12-01 00:00:00+00:00,9947.67,10949.89,9370.11,10840.45,16708.03,1275.02,1289.07,1271.5,1279.88,220393
2017-12-04 00:00:00+00:00,11250.0,11613.07,10850.0,11613.07,13621.48,1273.95,1277.02,1270.89,1275.94,176081
2017-12-05 00:00:00+00:00,11613.07,11850.0,11384.25,11677.0,10910.99,1276.38,1276.9,1260.86,1265.66,172695
2017-12-06 00:00:00+00:00,11677.0,13700.0,11659.8,13623.5,19784.87,1265.99,1269.13,1262.43,1263.12,173237
2017-12-07 00:00:00+00:00,13623.5,16615.62,13085.9,16599.99,24423.39,1263.66,1264.31,1243.78,1246.64,167703
2017-12-08 00:00:00+00:00,16599.99,16666.66,13482.42,15800.0,25473.4,1247.58,1252.23,1243.6,1248.04,151920
2017-12-11 00:00:00+00:00,14691.0,17270.0,14677.19,16470.0,16583.72,1247.73,1251.4,1240.58,1241.54,127261
2017-12-12 00:00:00+00:00,16470.0,17428.42,15967.29,16650.01,12511.23,1242.1,1246.09,1236.37,1243.77,131161
2017-12-13 00:00:00+00:00,16650.01,17107.03,15497.69,16250.0,17136.71,1243.8,1256.92,1240.12,1255.51,153717
2017-12-14 00:00:00+00:00,16250.0,16830.45,15852.69,16404.99,13409.52,1254.01,1258.95,1250.35,1252.5,162244
2017-12-15 00:00:00+00:00,16404.99,17934.0,16337.19,17471.5,18998.39,1252.95,1261.72,1252.94,1255.33,144619
2017-12-18 00:00:00+00:00,18953.0,19220.0,17835.2,18940.57,14678.94,1254.14,1263.83,1252.62,1261.62,134640
2017-12-19 00:00:00+00:00,18940.57,19160.79,16831.26,17700.0,21528.14,1261.66,1265.11,1259.11,1261.64,126836
2017-12-20 00:00:00+00:00,17700.0,17950.0,15343.04,16466.98,31172.23,1261.44,1267.7,1261.25,1265.37,124844
2017-12-21 00:00:00+00:00,16466.98,17281.17,15005.0,15600.01,20377.86,1265.76,1268.8,1262.64,1266.52,115585
2017-12-22 00:00:00+00:00,15600.01,15795.61,11159.93,14009.79,57444.16,1266.21,1276.02,1264.84,1275.28,99995
2017-12-26 00:00:00+00:00,13911.28,16147.87,13746.95,15764.44,15051.16,1278.14,1283.58,1276.92,1283.08,55849
2017-12-27 00:00:00+00:00,15764.44,16480.52,14484.0,15364.93,15643.75,1282.27,1288.8,1281.22,1287.01,109205
2017-12-28 00:00:00+00:00,15364.93,15474.19,13500.0,14470.07,16557.22,1287.32,1295.07,1286.59,1294.86,104846
2017-12-29 00:00:00+00:00,14470.07,15111.0,13998.0,14340.0,13505.7,1294.06,1307.41,1293.73,1302.33,109777
2018-01-02 00:00:00+00:00,13443.41,15257.53,12910.58,14678.94,16299.67,1309.81,1318.8,1308.4,1317.82,102695
2018-01-03 00:00:00+00:00,14678.94,15500.0,14546.28,15155.62,12275.0,1317.27,1321.24,1307.31,1312.78,142284
2018-01-04 00:00:00+00:00,15155.62,15430.27,14192.37,15143.67,15004.02,1312.74,1325.84,1305.7,1322.69,151996
2018-01-05 00:00:00+00:00,15143.67,17200.0,14810.0,16928.0,16248.91,1321.96,1323.26,1313.55,1319.9,136053
2018-01-08 00:00:00+00:00,16124.02,16300.0,13900.0,14999.99,16684.13,1320.69,1322,1314.65,1320.27,112389
2018-01-09 00:00:00+00:00,14999.99,15367.18,14123.97,14403.51,13913.52,1319.49,1320.04,1308.26,1312.61,145871
2018-01-10 00:00:00+00:00,14403.51,14900.0,13412.0,14890.02,18479.01,1311.82,1327.6,1307.96,1316.59,189476
2018-01-11 00:00:00+00:00,14890.02,14973.07,12800.0,13243.83,19630.08,1317.13,1323.79,1315.58,1322.34,160080
2018-01-12 00:00:00+00:00,13243.83,14152.19,12807.27,13781.41,13433.08,1322.35,1339.21,1321.62,1338.17,178622
2018-01-15 00:00:00+00:00,13647.99,14394.36,13429.25,13607.04,9444.64,1336.05,1344.6,1335.92,1339.93,114118
2018-01-16 00:00:00+00:00,13607.04,13607.04,10162.0,11386.34,38789.88,1339.42,1342.13,1331.66,1338.37,172948
2018-01-17 00:00:00+00:00,11386.34,11794.07,9222.0,11191.35,41356.19,1339.2,1343.82,1326.28,1326.61,201740
2018-01-18 00:00:00+00:00,11191.35,12146.0,10693.0,11247.57,22195.26,1327.51,1332.96,1324.14,1327.04,183343
2018-01-19 00:00:00+00:00,11247.57,12050.39,11025.18,11552.0,13203.26,1327.54,1337.86,1326.66,1331.43,174190
2018-01-22 00:00:00+00:00,11558.87,11910.78,10028.41,10808.99,17067.73,1335.05,1335.44,1328.27,1333.87,142730
2018-01-23 00:00:00+00:00,10808.99,11409.87,9927.54,10851.82,17250.18,1333.4,1341.64,1331.24,1341.11,167286
2018-01-24 00:00:00+00:00,10851.82,11500.0,10488.13,11400.96,11646.79,1340.92,1362.02,1339.42,1357.97,196575
2018-01-25 00:00:00+00:00,11400.96,11741.82,10868.57,11155.54,10212.92,1357.25,1365.92,1342.33,1348.22,245829
2018-01-26 00:00:00+00:00,11155.54,11635.0,10263.32,11092.95,15074.67,1347,1356.96,1344.46,1350,215417
2018-01-29 00:00:00+00:00,11685.58,11820.01,10991.0,11162.62,9996.36,1351.03,1352.39,1337.57,1340.32,177086
2018-01-30 00:00:00+00:00,11162.62,11222.36,9731.2,9971.0,21082.19,1341.3,1348.9,1334.44,1338.59,207275
2018-01-31 00:00:00+00:00,9971.0,10324.0,9514.96,10149.0,12743.51,1337.42,1347.57,1332.75,1344.94,214777
2018-02-01 00:00:00+00:00,10149.0,10187.56,8455.0,8998.99,26356.59,1343.39,1350.97,1337.24,1348.39,211212
2018-02-02 00:00:00+00:00,8998.99,9096.79,7625.25,8838.83,51005.6,1347.81,1350.06,1327.43,1332.57,233006
2018-02-05 00:00:00+00:00,8191.0,8335.56,6600.0,6874.27,46544.43,1331.64,1341.59,1328.99,1339.56,249575
2018-02-06 00:00:00+00:00,6874.27,8150.0,5920.72,7737.37,70961.37,1338.91,1346.08,1320.18,1324.4,352486
2018-02-07 00:00:00+00:00,7737.37,8649.0,7213.8,7588.01,32640.89,1324.64,1332.3,1311.38,1318.29,259360
2018-02-08 00:00:00+00:00,7588.01,8644.36,7565.5,8259.76,22746.39,1317.34,1322.02,1307.04,1318.34,286441
2018-02-09 00:00:00+00:00,8259.76,8779.62,7753.32,8693.98,18418.12,1319.11,1322.63,1311.12,1315.64,294243
2018-02-12 00:00:00+00:00,8067.0,8995.0,8067.0,8899.0,15071.04,1315.38,1326.69,1315.13,1322.86,145037
2018-02-13 00:00:00+00:00,8899.0,8951.89,8360.13,8522.99,11374.52,1323.63,1331.02,1321.59,1328.99,156092
2018-02-14 00:00:00+00:00,8522.99,9515.0,8504.57,9490.98,17468.74,1329.72,1355.5,1317.3,1350.14,193377
2018-02-15 00:00:00+00:00,9490.98,10234.0,9350.0,10018.0,21036.34,1350.64,1357.07,1348.53,1353.07,175472
2018-02-16 00:00:00+00:00,10018.0,10300.0,9707.51,10196.0,11857.64,1353.79,1361.69,1344.71,1347.43,166978
2018-02-19 00:00:00+00:00,10421.06,11262.48,10307.51,11173.0,11698.26,1349.69,1351.34,1345.78,1346.6,87111
2018-02-20 00:00:00+00:00,11173.0,11780.0,11080.37,11233.41,15880.91,1347.9,1348.09,1328.44,1329.33,141385
2018-02-21 00:00:00+00:00,11233.41,11275.74,10256.0,10449.4,19959.68,1329.49,1336.22,1322.14,1324.37,158486
2018-02-22 00:00:00+00:00,10449.4,10935.0,9731.2,9843.34,20204.69,1324.39,1332.07,1320.93,1331.85,148392
2018-02-23 00:00:00+00:00,9843.34,10405.3,9600.0,10166.1,16044.04,1331.78,1332.13,1325.78,1328.78,120542
2018-02-26 00:00:00+00:00,9590.04,10461.97,9376.34,10324.7,16156.81,1329.83,1341,1326.65,1332.93,137233
2018-02-27 00:00:00+00:00,10324.7,10850.0,10150.0,10566.3,10408.48,1333.3,1336.7,1313.41,1318.29,156960
2018-02-28 00:00:00+00:00,10572.49,11064.75,10255.07,10314.9,108211027.46001458,1318.39,1322.49,1315.59,1318.08,143439
2018-03-01 00:00:00+00:00,10314.99,11090.0,10223.41,10903.13,103379827.70450632,1319.02,1321.07,1302.76,1317.16,191255
2018-03-02 00:00:00+00:00,10917.37,11175.0,10774.01,11029.99,91869866.5555068,1316.47,1325.42,1315.2,1322.12,162142
2018-03-05 00:00:00+00:00,11479.68,11688.0,11383.66,11419.24,113435032.99103384,1323.71,1327.73,1317.53,1319.88,175261
2018-03-06 00:00:00+00:00,11417.39,11420.01,10560.19,10723.76,158008378.38364777,1320.55,1338.46,1320.21,1334.3,187973
2018-03-07 00:00:00+00:00,10723.01,10911.78,9450.0,9913.03,258893765.44487685,1339.55,1340.37,1322.2,1325.35,206644
2018-03-08 00:00:00+00:00,9904.52,10150.0,9078.95,9285.32,209127946.2349047,1325.64,1329,1318.87,1322.14,183041
2018-03-09 00:00:00+00:00,9293.06,9420.39,8366.0,9230.0,267800759.97510412,1321.32,1325.14,1312.83,1323.36,181330
2018-03-12 00:00:00+00:00,9535.04,9892.0,8742.07,9120.75,171023370.9512955,1322.86,1324.13,1315.04,1322.7,117427
2018-03-13 00:00:00+00:00,9115.24,9482.79,8830.0,9142.32,146290608.0888082,1323.54,1328.28,1313.73,1326.31,152139
2018-03-14 00:00:00+00:00,9152.07,9356.14,7948.0,8196.69,173696247.4269805,1325.85,1330.01,1321.46,1324.74,143936
