timestamp,open,high,low,close,RSI,MACD,MA_20,Trendline,volume
2021-04-22 00:00:00+00:00,53823.48,55491.8,50450.01,51683.95,35.12304,-416.87708,58468.178,58468.178,405148227.88588
2021-04-23 00:00:00+00:00,51693.98,52131.34,47555.0,51176.65,34.2207,-852.93038,58173.7895,58173.7895,596173130.65112
2021-04-24 00:00:00+00:00,51177.77,51227.38,48713.34,50118.94,32.35432,-1269.22331,57769.1275,57769.1275,172666593.7027
2021-04-25 00:00:00+00:00,50126.34,50608.94,47004.2,49128.43,30.66751,-1659.9297,57269.299,57269.299,204739573.459
2021-04-26 00:00:00+00:00,49122.75,54404.78,48823.01,54073.41,45.8467,-1552.65077,57072.0545,57072.0545,326970924.06822
2021-04-27 00:00:00+00:00,54015.32,55519.37,53325.75,55091.39,48.35346,-1369.69993,57029.9825,57029.9825,226487602.61129
2021-04-28 00:00:00+00:00,55094.73,56500.0,53811.49,54901.97,47.90906,-1225.86368,56870.251,56870.251,249392743.35968
2021-04-29 00:00:00+00:00,54898.45,55239.33,52379.9,53593.97,44.84412,-1203.54339,56644.4715,56644.4715,223630310.25358
2021-04-30 00:00:00+00:00,53585.93,58008.0,53087.15,57775.27,54.79907,-838.78939,56544.8885,56544.8885,277851791.25151
2021-05-01 00:00:00+00:00,57790.66,58549.0,57049.63,57851.91,54.95954,-537.34088,56438.521,56438.521,130083227.60556
2021-05-02 00:00:00+00:00,57893.01,57967.01,56064.51,56622.66,51.78414,-393.09955,56278.071,56278.071,106851731.11801
2021-05-03 00:00:00+00:00,56599.91,59000.0,56500.0,57222.37,53.20465,-227.77009,55960.9655,55960.9655,208090141.69994
2021-05-04 00:00:00+00:00,57227.64,57250.85,53080.69,53236.84,43.93976,-413.57681,55473.503,55473.503,305962448.44591
2021-05-05 00:00:00+00:00,53221.75,57976.62,52924.5,57509.93,53.32446,-213.56546,55187.04,55187.04,316566738.42186
2021-05-06 00:00:00+00:00,57517.08,58420.83,55283.0,56447.39,51.03657,-139.18865,54937.5975,54937.5975,290378536.07187
2021-05-07 00:00:00+00:00,56425.82,58743.85,55288.11,57381.73,52.94831,-4.79578,54805.0695,54805.0695,242994959.696
2021-05-08 00:00:00+00:00,57371.02,59564.24,56977.5,58984.75,56.11422,228.42867,54940.277,54940.277,172765946.60987
2021-05-09 00:00:00+00:00,58964.89,59300.62,56256.0,58305.24,54.44198,354.34528,55070.8115,55070.8115,150988743.24752
2021-05-10 00:00:00+00:00,58336.16,59603.0,53500.0,55880.72,48.84839,255.55076,55039.688,55039.688,368221932.9875
2021-05-11 00:00:00+00:00,55854.43,56972.33,54500.0,56763.7,50.82977,245.67255,55187.561,55187.561,238587428.09846
2021-05-12 00:00:00+00:00,56763.7,58021.26,48530.0,49386.56,37.69292,-353.35628,55072.6915,55072.6915,314461715.40806
2021-05-13 00:00:00+00:00,49419.44,51420.72,45700.0,49694.96,38.40955,-794.0523,54998.607,54998.607,452044420.79504
2021-05-14 00:00:00+00:00,49711.64,51572.0,48875.69,49880.43,38.86495,-1115.48261,54986.6815,54986.6815,200074490.12676
2021-05-15 00:00:00+00:00,49883.89,50710.93,46448.53,46708.89,34.20717,-1607.60376,54865.7045,54865.7045,168802583.09597
2021-05-16 00:00:00+00:00,46753.4,49800.0,43769.4,46444.75,33.84338,-1995.91949,54484.2715,54484.2715,267061179.65523
2021-05-17 00:00:00+00:00,46446.42,46648.5,42100.0,43593.39,30.11965,-2504.86885,53909.3715,53909.3715,534573652.29555
2021-05-18 00:00:00+00:00,43581.27,45872.05,42023.69,42877.75,29.24978,-2932.16093,53308.1605,53308.1605,269097066.03458
2021-05-19 00:00:00+00:00,42900.85,43601.63,30066.0,36780.43,23.12248,-3719.91489,52467.4835,52467.4835,1194218778.4351
2021-05-20 00:00:00+00:00,36793.39,43000.0,35000.0,40640.9,32.73082,-3986.75112,51610.765,51610.765,597544388.97464
2021-05-21 00:00:00+00:00,40566.13,42297.89,33520.0,37335.16,29.34827,-4414.08354,50584.9275,50584.9275,489345990.95673
2021-05-22 00:00:00+00:00,37318.43,38887.99,35260.0,37500.54,29.73946,-4685.39249,49628.8215,49628.8215,214503299.61529
2021-05-23 00:00:00+00:00,37474.34,38311.74,31107.46,34706.79,27.01792,-5067.42495,48503.0425,48503.0425,325421000.39809
2021-05-24 00:00:00+00:00,34735.35,39960.0,34426.21,38839.86,36.30461,-4979.2861,47783.1935,47783.1935,396678607.44491
2021-05-25 00:00:00+00:00,38848.36,40000.0,36486.85,38397.72,35.78009,-4888.75788,46827.583,46827.583,221376189.80377
2021-05-26 00:00:00+00:00,38385.87,40904.0,37859.74,39309.56,37.7767,-4689.37949,45970.6915,45970.6915,165320790.0801
2021-05-27 00:00:00+00:00,39299.46,40429.47,37212.9,38503.47,36.6907,-4544.03461,45026.7785,45026.7785,158381644.69942
2021-05-28 00:00:00+00:00,38578.5,38905.12,34710.23,35692.46,33.11551,-4602.61666,43862.164,43862.164,220116135.78272
2021-05-29 00:00:00+00:00,35691.36,37348.01,33650.0,34632.08,31.85456,-4680.65152,42678.506,42678.506,154360985.59133
2021-05-30 00:00:00+00:00,34644.09,36516.99,33425.0,35677.72,34.50302,-4605.03631,41668.356,41668.356,106309607.88191
2021-05-31 00:00:00+00:00,35675.3,37540.96,34195.2,37341.41,38.59237,-4360.59856,40697.2415,40697.2415,163696986.89203
2021-06-01 00:00:00+00:00,37279.89,37927.44,35699.98,36693.3,37.6073,-4171.09516,40062.5785,40062.5785,159570152.89308
2021-06-02 00:00:00+00:00,36693.3,38256.3,35933.19,37589.36,39.89171,-3903.60942,39457.2985,39457.2985,160510454.3612
2021-06-03 00:00:00+00:00,37585.12,39490.0,37176.06,39219.88,43.91567,-3519.48526,38924.271,38924.271,159191254.70577
2021-06-04 00:00:00+00:00,39242.94,39277.36,35576.67,36887.32,39.80984,-3364.49836,38433.1925,38433.1925,213436897.7733
2021-06-05 00:00:00+00:00,36851.58,37927.93,34849.65,35532.14,37.60979,-3312.83354,37887.562,37887.562,145907360.6821
2021-06-06 00:00:00+00:00,35532.59,36510.58,35250.0,35808.85,38.35886,-3212.52859,37498.335,37498.335,90479425.18746
2021-06-07 00:00:00+00:00,35810.69,36808.3,33321.09,33582.62,34.74456,-3274.92307,37033.5785,37033.5785,164992762.92156
2021-06-08 00:00:00+00:00,33567.51,34085.61,31025.0,33411.69,34.47596,-3300.12201,36865.1415,36865.1415,302196990.83795
2021-06-09 00:00:00+00:00,33413.19,37556.25,32423.72,37400.0,45.13405,-2964.10077,36703.0965,36703.0965,319380566.59828
2021-06-10 00:00:00+00:00,37414.64,38446.24,35824.69,36707.54,43.80188,-2722.2963,36671.7155,36671.7155,211498746.77323
2021-06-11 00:00:00+00:00,36724.97,37680.65,35958.49,37341.11,45.39011,-2451.28385,36663.744,36663.744,139701700.218
2021-06-12 00:00:00+00:00,37338.91,37445.55,34630.0,35542.76,41.78073,-2354.47541,36705.5425,36705.5425,132501715.79189
2021-06-13 00:00:00+00:00,35563.66,39386.43,34783.9,39013.76,50.03864,-1974.90783,36714.2375,36714.2375,140524351.37747
2021-06-14 00:00:00+00:00,39035.52,41050.0,38758.4,40532.79,53.16927,-1533.84357,36820.991,36820.991,254597827.36887
2021-06-15 00:00:00+00:00,40544.19,41341.57,39526.47,40171.47,52.32932,-1199.62394,36864.0865,36864.0865,163851471.15055
2021-06-16 00:00:00+00:00,40166.93,40506.59,38095.41,38353.99,48.20418,-1069.0842,36856.6125,36856.6125,153742466.12884
2021-06-17 00:00:00+00:00,38361.38,39553.05,37350.0,38097.68,47.6339,-975.07255,36976.8735,36976.8735,135980244.01877
2021-06-18 00:00:00+00:00,38110.25,38208.68,35143.68,35840.0,42.8276,-1070.4046,37037.2695,37037.2695,151976110.44081
2021-06-19 00:00:00+00:00,35849.18,36440.0,34718.21,35507.06,42.15214,-1159.45592,37028.7365,37028.7365,111113475.75083
2021-06-20 00:00:00+00:00,35494.7,36125.0,33337.0,35589.77,42.3952,-1209.41435,36941.1545,36941.1545,140868513.52079
2021-06-21 00:00:00+00:00,35598.66,35763.8,31238.69,31634.16,34.85287,-1550.32031,36688.1975,36688.1975,271423061.09104
2021-06-22 00:00:00+00:00,31628.83,33315.85,28600.0,32545.26,37.60626,-1727.06406,36435.9925,36435.9925,318244376.40505
2021-06-23 00:00:00+00:00,32547.57,35000.0,31670.89,33652.28,40.87597,-1757.54758,36157.6125,36157.6125,197053661.26811
2021-06-24 00:00:00+00:00,33693.99,35289.0,32314.37,34649.32,43.73582,-1681.8657,36045.7125,36045.7125,163746698.38113
